order_id,order_date,warehouse,customer_city,carrier,product_category,distance_km,weight_kg,shipping_cost_eur,sla_days,promised_delivery,actual_delivery,actual_days,status,delay_days,delay_reason,month,week,day_of_week
AMZ-02628,2024-06-01,Cologne-WAR,Nuremberg,FedEx,Cables & Accessories,336.8,26.5,37.44,2,2024-06-03,2024-06-03,2,On-Time,0,None,June,22,Saturday
AMZ-02629,2024-06-01,Berlin-WAR,Duisburg,DHL,Electronics,470.5,48.5,61.45,3,2024-06-04,2024-06-03,2,On-Time,0,None,June,22,Saturday
AMZ-02630,2024-06-01,Hamburg-WAR,Augsburg,DHL,Hardware,579.4,24.1,63.07,3,2024-06-04,2024-06-04,3,On-Time,0,None,June,22,Saturday
AMZ-02631,2024-06-02,Cologne-WAR,Frankfurt,UPS,Networking Equipment,152.6,37.6,33.19,2,2024-06-04,2024-06-04,2,On-Time,0,None,June,22,Sunday
AMZ-02632,2024-06-02,Cologne-WAR,Cologne,DPD,Spare Parts,0.0,33.1,17.35,1,2024-06-03,2024-06-03,1,On-Time,0,None,June,22,Sunday
AMZ-02633,2024-06-02,Cologne-WAR,Frankfurt,DPD,Spare Parts,152.6,12.9,19.52,2,2024-06-04,2024-06-03,1,On-Time,0,None,June,22,Sunday
AMZ-02634,2024-06-02,Cologne-WAR,Bielefeld,FedEx,Storage Devices,162.0,49.4,35.9,2,2024-06-04,2024-06-06,4,Late,2,Warehouse Delay,June,22,Sunday
AMZ-02635,2024-06-03,Hamburg-WAR,Mannheim,DHL,Cables & Accessories,463.7,45.3,58.37,3,2024-06-06,2024-06-06,3,On-Time,0,None,June,23,Monday
AMZ-02636,2024-06-03,Hamburg-WAR,Berlin,DPD,Cables & Accessories,254.5,2.2,22.73,2,2024-06-05,2024-06-05,2,On-Time,0,None,June,23,Monday
AMZ-02637,2024-06-03,Berlin-WAR,Mannheim,UPS,Networking Equipment,482.0,43.0,56.31,3,2024-06-06,2024-06-05,2,On-Time,0,None,June,23,Monday
AMZ-02638,2024-06-03,Frankfurt-WAR,Dusseldorf,UPS,Storage Devices,182.9,13.5,21.12,2,2024-06-05,2024-06-05,2,On-Time,0,None,June,23,Monday
AMZ-02639,2024-06-03,Munich-WAR,Stuttgart,Hermes,Hardware,190.7,40.4,35.37,2,2024-06-05,2024-06-05,2,On-Time,0,None,June,23,Monday
AMZ-02640,2024-06-03,Munich-WAR,Bielefeld,Hermes,Electronics,483.1,39.2,57.39,3,2024-06-06,2024-06-06,3,On-Time,0,None,June,23,Monday
AMZ-02641,2024-06-03,Berlin-WAR,Leipzig,UPS,Electronics,149.0,6.5,15.82,2,2024-06-05,2024-06-05,2,On-Time,0,None,June,23,Monday
AMZ-02642,2024-06-03,Munich-WAR,Bochum,UPS,Storage Devices,485.4,49.2,58.14,3,2024-06-06,2024-06-06,3,On-Time,0,None,June,23,Monday
AMZ-02643,2024-06-03,Frankfurt-WAR,Bielefeld,DPD,Spare Parts,212.6,42.1,35.94,2,2024-06-05,2024-06-05,2,On-Time,0,None,June,23,Monday
AMZ-02644,2024-06-03,Cologne-WAR,Augsburg,DPD,Storage Devices,402.5,43.1,54.02,3,2024-06-06,2024-06-06,3,On-Time,0,None,June,23,Monday
AMZ-02645,2024-06-03,Cologne-WAR,Leipzig,FedEx,Spare Parts,380.0,19.0,36.71,2,2024-06-05,2024-06-05,2,On-Time,0,None,June,23,Monday
AMZ-02646,2024-06-04,Cologne-WAR,Augsburg,UPS,Spare Parts,402.5,14.3,42.96,3,2024-06-07,2024-06-09,5,Late,2,Warehouse Delay,June,23,Tuesday
AMZ-02647,2024-06-04,Cologne-WAR,Duisburg,UPS,Networking Equipment,56.2,16.4,13.26,1,2024-06-05,2024-06-05,1,On-Time,0,None,June,23,Tuesday
AMZ-02648,2024-06-04,Munich-WAR,Bonn,Hermes,Spare Parts,433.3,46.2,59.07,3,2024-06-07,2024-06-08,4,Late,1,Warehouse Delay,June,23,Tuesday
AMZ-02649,2024-06-04,Hamburg-WAR,Cologne,UPS,Spare Parts,356.4,38.3,50.59,2,2024-06-06,2024-06-07,3,Late,1,Warehouse Delay,June,23,Tuesday
AMZ-02650,2024-06-04,Hamburg-WAR,Duisburg,UPS,Storage Devices,321.9,10.1,32.87,2,2024-06-06,2024-06-06,2,On-Time,0,None,June,23,Tuesday
AMZ-02651,2024-06-04,Hamburg-WAR,Nuremberg,DHL,Cables & Accessories,462.0,37.1,60.44,3,2024-06-07,2024-06-06,2,On-Time,0,None,June,23,Tuesday
AMZ-02652,2024-06-04,Hamburg-WAR,Dortmund,Hermes,Electronics,284.1,32.0,38.89,2,2024-06-06,2024-06-05,1,On-Time,0,None,June,23,Tuesday
AMZ-02653,2024-06-04,Hamburg-WAR,Bochum,Hermes,Electronics,297.2,27.3,38.25,2,2024-06-06,2024-06-06,2,On-Time,0,None,June,23,Tuesday
AMZ-02654,2024-06-05,Berlin-WAR,Nuremberg,Hermes,Electronics,378.0,31.5,45.31,2,2024-06-07,2024-06-06,1,On-Time,0,None,June,23,Wednesday
AMZ-02655,2024-06-05,Munich-WAR,Leipzig,FedEx,Electronics,360.3,4.9,32.73,2,2024-06-07,2024-06-09,4,Late,2,Weather Conditions,June,23,Wednesday
AMZ-02656,2024-06-05,Frankfurt-WAR,Duisburg,UPS,Electronics,199.4,32.1,34.34,2,2024-06-07,2024-06-07,2,On-Time,0,None,June,23,Wednesday
AMZ-02657,2024-06-05,Munich-WAR,Bielefeld,Hermes,Networking Equipment,483.1,33.5,52.64,3,2024-06-08,2024-06-08,3,On-Time,0,None,June,23,Wednesday
AMZ-02658,2024-06-05,Berlin-WAR,Wuppertal,DPD,Storage Devices,448.0,25.0,49.22,3,2024-06-08,2024-06-08,3,On-Time,0,None,June,23,Wednesday
AMZ-02659,2024-06-05,Frankfurt-WAR,Bonn,FedEx,Storage Devices,131.5,19.1,20.14,2,2024-06-07,2024-06-09,4,Late,2,Carrier Delay,June,23,Wednesday
AMZ-02660,2024-06-05,Cologne-WAR,Frankfurt,FedEx,Cables & Accessories,152.6,47.7,36.61,2,2024-06-07,2024-06-07,2,On-Time,0,None,June,23,Wednesday
AMZ-02661,2024-06-05,Munich-WAR,Mannheim,FedEx,Networking Equipment,272.7,40.9,44.11,2,2024-06-07,2024-06-06,1,On-Time,0,None,June,23,Wednesday
AMZ-02662,2024-06-05,Frankfurt-WAR,Mannheim,FedEx,Electronics,70.6,47.0,30.97,1,2024-06-06,2024-06-06,1,On-Time,0,None,June,23,Wednesday
AMZ-02663,2024-06-05,Berlin-WAR,Dusseldorf,FedEx,Spare Parts,476.4,1.7,42.43,3,2024-06-08,2024-06-07,2,On-Time,0,None,June,23,Wednesday
AMZ-02664,2024-06-06,Frankfurt-WAR,Dortmund,Hermes,Cables & Accessories,177.4,17.5,25.11,2,2024-06-08,2024-06-07,1,On-Time,0,None,June,23,Thursday
AMZ-02665,2024-06-06,Berlin-WAR,Dresden,UPS,Cables & Accessories,165.1,49.6,36.21,2,2024-06-08,2024-06-08,2,On-Time,0,None,June,23,Thursday
AMZ-02666,2024-06-06,Cologne-WAR,Bonn,Hermes,Cables & Accessories,25.3,20.4,11.86,1,2024-06-07,2024-06-07,1,On-Time,0,None,June,23,Thursday
AMZ-02667,2024-06-06,Berlin-WAR,Dresden,Hermes,Storage Devices,165.1,27.1,28.39,2,2024-06-08,2024-06-10,4,Late,2,Wrong Routing,June,23,Thursday
AMZ-02668,2024-06-06,Berlin-WAR,Munich,UPS,Hardware,503.8,31.3,57.52,3,2024-06-09,2024-06-09,3,On-Time,0,None,June,23,Thursday
AMZ-02669,2024-06-06,Munich-WAR,Wuppertal,Hermes,Hardware,469.7,40.4,62.35,3,2024-06-09,2024-06-09,3,On-Time,0,None,June,23,Thursday
AMZ-02670,2024-06-07,Berlin-WAR,Frankfurt,DPD,Storage Devices,423.4,15.9,41.88,3,2024-06-10,2024-06-10,3,On-Time,0,None,June,23,Friday
AMZ-02671,2024-06-07,Cologne-WAR,Bonn,DPD,Networking Equipment,25.3,31.1,16.09,1,2024-06-08,2024-06-08,1,On-Time,0,None,June,23,Friday
AMZ-02672,2024-06-07,Munich-WAR,Cologne,Hermes,Storage Devices,456.0,18.0,42.14,3,2024-06-10,2024-06-10,3,On-Time,0,None,June,23,Friday
AMZ-02673,2024-06-07,Cologne-WAR,Mannheim,DHL,Hardware,193.7,50.0,40.03,2,2024-06-09,2024-06-09,2,On-Time,0,None,June,23,Friday
AMZ-02674,2024-06-07,Munich-WAR,Berlin,UPS,Spare Parts,503.8,41.7,67.07,3,2024-06-10,2024-06-10,3,On-Time,0,None,June,23,Friday
AMZ-02675,2024-06-07,Frankfurt-WAR,Dusseldorf,DPD,Electronics,182.9,15.2,24.29,2,2024-06-09,2024-06-08,1,On-Time,0,None,June,23,Friday
AMZ-02676,2024-06-07,Frankfurt-WAR,Duisburg,FedEx,Storage Devices,199.4,49.9,38.39,2,2024-06-09,2024-06-08,1,On-Time,0,None,June,23,Friday
AMZ-02677,2024-06-07,Cologne-WAR,Nuremberg,Hermes,Cables & Accessories,336.8,39.9,45.62,2,2024-06-09,2024-06-08,1,On-Time,0,None,June,23,Friday
AMZ-02678,2024-06-07,Munich-WAR,Hannover,DPD,Hardware,488.4,27.2,48.21,3,2024-06-10,2024-06-10,3,On-Time,0,None,June,23,Friday
AMZ-02679,2024-06-07,Hamburg-WAR,Bonn,FedEx,Spare Parts,370.7,5.3,35.01,2,2024-06-09,2024-06-11,4,Late,2,Traffic Congestion,June,23,Friday
AMZ-02680,2024-06-07,Munich-WAR,Frankfurt,FedEx,Spare Parts,304.1,36.1,44.22,2,2024-06-09,2024-06-09,2,On-Time,0,None,June,23,Friday
AMZ-02681,2024-06-08,Munich-WAR,Mannheim,DHL,Networking Equipment,272.7,31.1,37.35,2,2024-06-10,2024-06-10,2,On-Time,0,None,June,23,Saturday
AMZ-02682,2024-06-08,Berlin-WAR,Bonn,UPS,Storage Devices,478.1,32.7,58.92,3,2024-06-11,2024-06-11,3,On-Time,0,None,June,23,Saturday
AMZ-02683,2024-06-08,Berlin-WAR,Hannover,DHL,Cables & Accessories,249.3,14.2,25.7,2,2024-06-10,2024-06-11,3,Late,1,Address Issue,June,23,Saturday
AMZ-02684,2024-06-08,Cologne-WAR,Wuppertal,UPS,Cables & Accessories,40.1,38.3,20.72,1,2024-06-09,2024-06-09,1,On-Time,0,None,June,23,Saturday
AMZ-02685,2024-06-08,Munich-WAR,Bonn,Hermes,Hardware,433.3,12.0,43.09,3,2024-06-11,2024-06-10,2,On-Time,0,None,June,23,Saturday
AMZ-02686,2024-06-09,Cologne-WAR,Mannheim,Hermes,Electronics,193.7,48.6,36.24,2,2024-06-11,2024-06-11,2,On-Time,0,None,June,23,Sunday
AMZ-02687,2024-06-09,Berlin-WAR,Augsburg,DHL,Storage Devices,494.2,21.0,46.64,3,2024-06-12,2024-06-12,3,On-Time,0,None,June,23,Sunday
AMZ-02688,2024-06-09,Hamburg-WAR,Berlin,UPS,Cables & Accessories,254.5,6.4,21.63,2,2024-06-11,2024-06-14,5,Late,3,Address Issue,June,23,Sunday
AMZ-02689,2024-06-10,Frankfurt-WAR,Duisburg,UPS,Cables & Accessories,199.4,24.0,29.9,2,2024-06-12,2024-06-12,2,On-Time,0,None,June,24,Monday
AMZ-02690,2024-06-10,Munich-WAR,Stuttgart,UPS,Hardware,190.7,25.2,26.1,2,2024-06-12,2024-06-12,2,On-Time,0,None,June,24,Monday
AMZ-02691,2024-06-10,Munich-WAR,Munich,Hermes,Networking Equipment,0.0,37.7,18.94,1,2024-06-11,2024-06-11,1,On-Time,0,None,June,24,Monday
AMZ-02692,2024-06-10,Cologne-WAR,Hamburg,Hermes,Electronics,356.4,8.8,35.96,2,2024-06-12,2024-06-12,2,On-Time,0,None,June,24,Monday
AMZ-02693,2024-06-10,Munich-WAR,Nuremberg,Hermes,Electronics,150.2,40.1,32.5,2,2024-06-12,2024-06-12,2,On-Time,0,None,June,24,Monday
AMZ-02694,2024-06-10,Hamburg-WAR,Dusseldorf,FedEx,Networking Equipment,338.0,9.5,30.0,2,2024-06-12,2024-06-12,2,On-Time,0,None,June,24,Monday
AMZ-02695,2024-06-10,Cologne-WAR,Hannover,FedEx,Spare Parts,248.6,44.6,43.93,2,2024-06-12,2024-06-12,2,On-Time,0,None,June,24,Monday
AMZ-02696,2024-06-10,Cologne-WAR,Cologne,UPS,Electronics,0.0,31.3,17.01,1,2024-06-11,2024-06-11,1,On-Time,0,None,June,24,Monday
AMZ-02697,2024-06-10,Munich-WAR,Bremen,DHL,Hardware,583.2,34.3,64.95,3,2024-06-13,2024-06-13,3,On-Time,0,None,June,24,Monday
AMZ-02698,2024-06-10,Frankfurt-WAR,Dusseldorf,FedEx,Spare Parts,182.9,49.9,42.9,2,2024-06-12,2024-06-15,5,Late,3,Warehouse Delay,June,24,Monday
AMZ-02699,2024-06-10,Frankfurt-WAR,Frankfurt,FedEx,Electronics,0.0,17.2,8.37,1,2024-06-11,2024-06-11,1,On-Time,0,None,June,24,Monday
AMZ-02700,2024-06-10,Hamburg-WAR,Nuremberg,DHL,Hardware,462.0,3.4,42.39,3,2024-06-13,2024-06-13,3,On-Time,0,None,June,24,Monday
AMZ-02701,2024-06-10,Cologne-WAR,Munich,Hermes,Storage Devices,456.0,28.4,52.73,3,2024-06-13,2024-06-13,3,On-Time,0,None,June,24,Monday
AMZ-02702,2024-06-10,Munich-WAR,Dresden,DPD,Networking Equipment,359.0,38.3,45.89,2,2024-06-12,2024-06-11,1,On-Time,0,None,June,24,Monday
AMZ-02703,2024-06-10,Frankfurt-WAR,Nuremberg,DHL,Networking Equipment,187.3,1.7,14.58,2,2024-06-12,2024-06-11,1,On-Time,0,None,June,24,Monday
AMZ-02704,2024-06-11,Frankfurt-WAR,Bremen,DHL,Storage Devices,330.4,41.6,44.28,2,2024-06-13,2024-06-13,2,On-Time,0,None,June,24,Tuesday
AMZ-02705,2024-06-11,Munich-WAR,Hamburg,FedEx,Electronics,611.7,2.8,48.35,3,2024-06-14,2024-06-14,3,On-Time,0,None,June,24,Tuesday
AMZ-02706,2024-06-11,Frankfurt-WAR,Bielefeld,FedEx,Spare Parts,212.6,25.7,30.94,2,2024-06-13,2024-06-13,2,On-Time,0,None,June,24,Tuesday
AMZ-02707,2024-06-11,Berlin-WAR,Bochum,DPD,Spare Parts,438.4,35.8,48.45,3,2024-06-14,2024-06-14,3,On-Time,0,None,June,24,Tuesday
AMZ-02708,2024-06-11,Cologne-WAR,Augsburg,DHL,Electronics,402.5,46.1,52.0,3,2024-06-14,2024-06-14,3,On-Time,0,None,June,24,Tuesday
AMZ-02709,2024-06-11,Berlin-WAR,Leipzig,Hermes,Spare Parts,149.0,49.4,39.01,2,2024-06-13,2024-06-12,1,On-Time,0,None,June,24,Tuesday
AMZ-02710,2024-06-11,Berlin-WAR,Cologne,DPD,Storage Devices,476.8,12.7,46.0,3,2024-06-14,2024-06-16,5,Late,2,Address Issue,June,24,Tuesday
AMZ-02711,2024-06-11,Cologne-WAR,Bremen,DPD,Cables & Accessories,269.2,37.0,38.22,2,2024-06-13,2024-06-12,1,On-Time,0,None,June,24,Tuesday
AMZ-02712,2024-06-11,Frankfurt-WAR,Nuremberg,Hermes,Spare Parts,187.3,40.9,35.35,2,2024-06-13,2024-06-12,1,On-Time,0,None,June,24,Tuesday
AMZ-02713,2024-06-11,Berlin-WAR,Bochum,DPD,Cables & Accessories,438.4,34.6,47.88,3,2024-06-14,2024-06-14,3,On-Time,0,None,June,24,Tuesday
AMZ-02714,2024-06-12,Berlin-WAR,Stuttgart,FedEx,Hardware,511.1,8.8,47.47,3,2024-06-15,2024-06-17,5,Late,2,Wrong Routing,June,24,Wednesday
AMZ-02715,2024-06-12,Cologne-WAR,Bremen,Hermes,Storage Devices,269.2,13.4,29.71,2,2024-06-14,2024-06-14,2,On-Time,0,None,June,24,Wednesday
AMZ-02716,2024-06-12,Berlin-WAR,Bonn,UPS,Spare Parts,478.1,6.8,45.77,3,2024-06-15,2024-06-15,3,On-Time,0,None,June,24,Wednesday
AMZ-02717,2024-06-12,Berlin-WAR,Leipzig,DHL,Networking Equipment,149.0,9.6,17.6,2,2024-06-14,2024-06-14,2,On-Time,0,None,June,24,Wednesday
AMZ-02718,2024-06-12,Frankfurt-WAR,Augsburg,Hermes,Networking Equipment,251.8,37.0,38.2,2,2024-06-14,2024-06-14,2,On-Time,0,None,June,24,Wednesday
AMZ-02719,2024-06-12,Hamburg-WAR,Dresden,DHL,Storage Devices,376.7,1.2,28.6,2,2024-06-14,2024-06-14,2,On-Time,0,None,June,24,Wednesday
AMZ-02720,2024-06-12,Hamburg-WAR,Hannover,UPS,Spare Parts,132.5,45.1,30.21,2,2024-06-14,2024-06-14,2,On-Time,0,None,June,24,Wednesday
AMZ-02721,2024-06-12,Cologne-WAR,Munich,DPD,Spare Parts,456.0,31.5,50.51,3,2024-06-15,2024-06-15,3,On-Time,0,None,June,24,Wednesday
AMZ-02722,2024-06-12,Frankfurt-WAR,Munich,DPD,Storage Devices,304.1,26.7,38.11,2,2024-06-14,2024-06-14,2,On-Time,0,None,June,24,Wednesday
AMZ-02723,2024-06-12,Berlin-WAR,Frankfurt,DHL,Networking Equipment,423.4,26.1,42.4,3,2024-06-15,2024-06-15,3,On-Time,0,None,June,24,Wednesday
AMZ-02724,2024-06-12,Munich-WAR,Hamburg,DPD,Electronics,611.7,34.4,59.6,3,2024-06-15,2024-06-15,3,On-Time,0,None,June,24,Wednesday
AMZ-02725,2024-06-12,Frankfurt-WAR,Mannheim,DHL,Spare Parts,70.6,38.2,22.45,1,2024-06-13,2024-06-13,1,On-Time,0,None,June,24,Wednesday
AMZ-02726,2024-06-13,Frankfurt-WAR,Mannheim,UPS,Hardware,70.6,34.4,22.33,1,2024-06-14,2024-06-15,2,Late,1,Address Issue,June,24,Thursday
AMZ-02727,2024-06-13,Frankfurt-WAR,Augsburg,Hermes,Hardware,251.8,49.0,45.86,2,2024-06-15,2024-06-15,2,On-Time,0,None,June,24,Thursday
AMZ-02728,2024-06-13,Frankfurt-WAR,Bonn,Hermes,Spare Parts,131.5,7.6,14.71,2,2024-06-15,2024-06-14,1,On-Time,0,None,June,24,Thursday
AMZ-02729,2024-06-13,Munich-WAR,Stuttgart,Hermes,Cables & Accessories,190.7,1.5,16.99,2,2024-06-15,2024-06-14,1,On-Time,0,None,June,24,Thursday
AMZ-02730,2024-06-13,Frankfurt-WAR,Bonn,DPD,Networking Equipment,131.5,6.7,14.22,2,2024-06-15,2024-06-14,1,On-Time,0,None,June,24,Thursday
AMZ-02731,2024-06-13,Frankfurt-WAR,Duisburg,UPS,Cables & Accessories,199.4,22.9,29.88,2,2024-06-15,2024-06-15,2,On-Time,0,None,June,24,Thursday
AMZ-02732,2024-06-13,Munich-WAR,Nuremberg,DPD,Cables & Accessories,150.2,26.7,24.08,2,2024-06-15,2024-06-15,2,On-Time,0,None,June,24,Thursday
AMZ-02733,2024-06-13,Cologne-WAR,Hannover,UPS,Storage Devices,248.6,43.2,43.91,2,2024-06-15,2024-06-15,2,On-Time,0,None,June,24,Thursday
AMZ-02734,2024-06-13,Hamburg-WAR,Nuremberg,DPD,Networking Equipment,462.0,5.9,41.12,3,2024-06-16,2024-06-15,2,On-Time,0,None,June,24,Thursday
AMZ-02735,2024-06-13,Berlin-WAR,Dusseldorf,DPD,Hardware,476.4,27.8,48.44,3,2024-06-16,2024-06-15,2,On-Time,0,None,June,24,Thursday
AMZ-02736,2024-06-13,Hamburg-WAR,Bochum,DHL,Cables & Accessories,297.2,10.7,29.52,2,2024-06-15,2024-06-15,2,On-Time,0,None,June,24,Thursday
AMZ-02737,2024-06-13,Frankfurt-WAR,Mannheim,DPD,Spare Parts,70.6,20.9,15.99,1,2024-06-14,2024-06-14,1,On-Time,0,None,June,24,Thursday
AMZ-02738,2024-06-13,Frankfurt-WAR,Dresden,FedEx,Storage Devices,372.2,26.8,44.28,2,2024-06-15,2024-06-15,2,On-Time,0,None,June,24,Thursday
AMZ-02739,2024-06-13,Berlin-WAR,Munich,DHL,Electronics,503.8,46.0,67.98,3,2024-06-16,2024-06-16,3,On-Time,0,None,June,24,Thursday
AMZ-02740,2024-06-13,Munich-WAR,Hannover,DPD,Cables & Accessories,488.4,8.0,40.6,3,2024-06-16,2024-06-16,3,On-Time,0,None,June,24,Thursday
AMZ-02741,2024-06-14,Munich-WAR,Mannheim,UPS,Networking Equipment,272.7,17.3,28.49,2,2024-06-16,2024-06-16,2,On-Time,0,None,June,24,Friday
AMZ-02742,2024-06-14,Hamburg-WAR,Stuttgart,UPS,Electronics,533.5,26.8,57.4,3,2024-06-17,2024-06-16,2,On-Time,0,None,June,24,Friday
AMZ-02743,2024-06-14,Munich-WAR,Leipzig,DHL,Cables & Accessories,360.3,47.3,56.77,2,2024-06-16,2024-06-16,2,On-Time,0,None,June,24,Friday
AMZ-02744,2024-06-14,Hamburg-WAR,Nuremberg,UPS,Networking Equipment,462.0,24.1,51.63,3,2024-06-17,2024-06-17,3,On-Time,0,None,June,24,Friday
AMZ-02745,2024-06-14,Frankfurt-WAR,Mannheim,FedEx,Spare Parts,70.6,22.6,15.32,1,2024-06-15,2024-06-15,1,On-Time,0,None,June,24,Friday
AMZ-02746,2024-06-14,Munich-WAR,Munich,Hermes,Electronics,0.0,9.3,4.77,1,2024-06-15,2024-06-15,1,On-Time,0,None,June,24,Friday
AMZ-02747,2024-06-14,Berlin-WAR,Dusseldorf,Hermes,Hardware,476.4,35.7,60.98,3,2024-06-17,2024-06-16,2,On-Time,0,None,June,24,Friday
AMZ-02748,2024-06-14,Berlin-WAR,Augsburg,FedEx,Networking Equipment,494.2,49.6,62.6,3,2024-06-17,2024-06-17,3,On-Time,0,None,June,24,Friday
AMZ-02749,2024-06-14,Cologne-WAR,Berlin,UPS,Hardware,476.8,45.3,55.35,3,2024-06-17,2024-06-17,3,On-Time,0,None,June,24,Friday
AMZ-02750,2024-06-14,Munich-WAR,Bochum,UPS,Hardware,485.4,2.5,42.09,3,2024-06-17,2024-06-16,2,On-Time,0,None,June,24,Friday
AMZ-02751,2024-06-14,Berlin-WAR,Dresden,FedEx,Electronics,165.1,7.0,18.31,2,2024-06-16,2024-06-16,2,On-Time,0,None,June,24,Friday
AMZ-02752,2024-06-14,Munich-WAR,Nuremberg,DPD,Networking Equipment,150.2,19.3,19.66,2,2024-06-16,2024-06-15,1,On-Time,0,None,June,24,Friday
AMZ-02753,2024-06-14,Munich-WAR,Hannover,FedEx,Networking Equipment,488.4,20.7,47.86,3,2024-06-17,2024-06-19,5,Late,2,Traffic Congestion,June,24,Friday
AMZ-02754,2024-06-14,Hamburg-WAR,Wuppertal,Hermes,Hardware,317.1,4.6,27.39,2,2024-06-16,2024-06-16,2,On-Time,0,None,June,24,Friday
AMZ-02755,2024-06-15,Berlin-WAR,Cologne,DHL,Spare Parts,476.8,4.2,39.23,3,2024-06-18,2024-06-18,3,On-Time,0,None,June,24,Saturday
AMZ-02756,2024-06-15,Berlin-WAR,Munich,DHL,Cables & Accessories,503.8,1.2,43.42,3,2024-06-18,2024-06-21,6,Late,3,Carrier Delay,June,24,Saturday
AMZ-02757,2024-06-16,Cologne-WAR,Bochum,Hermes,Cables & Accessories,62.7,5.7,7.27,1,2024-06-17,2024-06-17,1,On-Time,0,None,June,24,Sunday
AMZ-02758,2024-06-16,Berlin-WAR,Stuttgart,DHL,Cables & Accessories,511.1,47.6,58.27,3,2024-06-19,2024-06-19,3,On-Time,0,None,June,24,Sunday
AMZ-02759,2024-06-16,Hamburg-WAR,Hamburg,DHL,Networking Equipment,0.0,16.4,8.25,1,2024-06-17,2024-06-17,1,On-Time,0,None,June,24,Sunday
AMZ-02760,2024-06-17,Cologne-WAR,Stuttgart,UPS,Hardware,288.1,36.7,42.16,2,2024-06-19,2024-06-18,1,On-Time,0,None,June,25,Monday
AMZ-02761,2024-06-17,Hamburg-WAR,Bielefeld,DHL,Electronics,196.8,9.2,19.11,2,2024-06-19,2024-06-19,2,On-Time,0,None,June,25,Monday
AMZ-02762,2024-06-17,Berlin-WAR,Munich,DPD,Spare Parts,503.8,42.5,64.71,3,2024-06-20,2024-06-19,2,On-Time,0,None,June,25,Monday
AMZ-02763,2024-06-17,Cologne-WAR,Bremen,FedEx,Networking Equipment,269.2,25.6,32.86,2,2024-06-19,2024-06-19,2,On-Time,0,None,June,25,Monday
AMZ-02764,2024-06-17,Hamburg-WAR,Bielefeld,DHL,Cables & Accessories,196.8,44.6,39.44,2,2024-06-19,2024-06-19,2,On-Time,0,None,June,25,Monday
AMZ-02765,2024-06-17,Berlin-WAR,Hamburg,DHL,Networking Equipment,254.5,17.5,30.47,2,2024-06-19,2024-06-18,1,On-Time,0,None,June,25,Monday
AMZ-02766,2024-06-17,Berlin-WAR,Bochum,DHL,Cables & Accessories,438.4,33.9,50.14,3,2024-06-20,2024-06-20,3,On-Time,0,None,June,25,Monday
AMZ-02767,2024-06-17,Cologne-WAR,Munich,FedEx,Hardware,456.0,36.5,52.75,3,2024-06-20,2024-06-19,2,On-Time,0,None,June,25,Monday
AMZ-02768,2024-06-17,Munich-WAR,Wuppertal,Hermes,Networking Equipment,469.7,16.0,50.13,3,2024-06-20,2024-06-20,3,On-Time,0,None,June,25,Monday
AMZ-02769,2024-06-17,Berlin-WAR,Hannover,UPS,Networking Equipment,249.3,44.1,40.52,2,2024-06-19,2024-06-18,1,On-Time,0,None,June,25,Monday
AMZ-02770,2024-06-17,Frankfurt-WAR,Bochum,UPS,Spare Parts,183.7,7.5,19.37,2,2024-06-19,2024-06-19,2,On-Time,0,None,June,25,Monday
AMZ-02771,2024-06-17,Hamburg-WAR,Dresden,UPS,Cables & Accessories,376.7,7.9,33.17,2,2024-06-19,2024-06-19,2,On-Time,0,None,June,25,Monday
AMZ-02772,2024-06-18,Cologne-WAR,Stuttgart,DPD,Electronics,288.1,1.3,23.57,2,2024-06-20,2024-06-20,2,On-Time,0,None,June,25,Tuesday
AMZ-02773,2024-06-18,Berlin-WAR,Wuppertal,UPS,Spare Parts,448.0,15.5,47.56,3,2024-06-21,2024-06-21,3,On-Time,0,None,June,25,Tuesday
AMZ-02774,2024-06-18,Hamburg-WAR,Wuppertal,FedEx,Cables & Accessories,317.1,25.2,37.48,2,2024-06-20,2024-06-19,1,On-Time,0,None,June,25,Tuesday
AMZ-02775,2024-06-18,Berlin-WAR,Hannover,DHL,Electronics,249.3,47.7,45.6,2,2024-06-20,2024-06-20,2,On-Time,0,None,June,25,Tuesday
AMZ-02776,2024-06-18,Hamburg-WAR,Bielefeld,UPS,Spare Parts,196.8,21.1,23.73,2,2024-06-20,2024-06-20,2,On-Time,0,None,June,25,Tuesday
AMZ-02777,2024-06-18,Munich-WAR,Bremen,FedEx,Networking Equipment,583.2,30.8,63.28,3,2024-06-21,2024-06-21,3,On-Time,0,None,June,25,Tuesday
AMZ-02778,2024-06-18,Munich-WAR,Cologne,Hermes,Storage Devices,456.0,48.5,55.42,3,2024-06-21,2024-06-20,2,On-Time,0,None,June,25,Tuesday
AMZ-02779,2024-06-18,Hamburg-WAR,Dusseldorf,Hermes,Cables & Accessories,338.0,12.1,35.55,2,2024-06-20,2024-06-19,1,On-Time,0,None,June,25,Tuesday
AMZ-02780,2024-06-19,Cologne-WAR,Dresden,FedEx,Hardware,474.5,35.1,59.97,3,2024-06-22,2024-06-25,6,Late,3,Weather Conditions,June,25,Wednesday
AMZ-02781,2024-06-19,Cologne-WAR,Augsburg,DPD,Spare Parts,402.5,24.7,44.28,3,2024-06-22,2024-06-22,3,On-Time,0,None,June,25,Wednesday
